Latitude,Longitude,State,Number of Records,Date Checked,Death Increase,Death,Fips,Hospitalized Cumulative,Hospitalized Currently,Hospitalized Increase,Hospitalized,In Icu Cumulative,In Icu Currently,Negative Increase,Negative,On Ventilator Cumulative,On Ventilator Currently,Pending,Pos Neg,Positive Increase,Positive,Recovered,State Postal Code,Total Test Results Increase,Total Test Results,Total
42.032974,-93.581543,Iowa,1,3/17/2020 8:00:00 PM,0,,19,,,0,,,,0,83,,,,106,1,23,,IA,1,106,106
44.068203,-114.742043,Idaho,1,3/17/2020 8:00:00 PM,0,,16,,,0,,,,81,346,,,,353,2,7,,ID,83,353,353
40,-89,Illinois,1,3/17/2020 8:00:00 PM,1,1,17,,,0,,,,408,1340,,,,1499,66,159,,IL,474,1499,1499
40.273502,-86.126976,Indiana,1,3/17/2020 8:00:00 PM,1,2,18,,,0,,,,14,129,,,,159,6,30,,IN,20,159,159
38.5,-98,Kansas,1,3/17/2020 8:00:00 PM,0,1,20,,,0,,,,216,382,,,,397,4,15,,KS,220,397,397
37.839333,-84.27002,Kentucky,1,3/17/2020 8:00:00 PM,0,1,21,,,0,,,,61,295,,,,317,1,22,,KY,62,317,317
30.39183,-92.329102,Louisiana,1,3/17/2020 8:00:00 PM,2,4,22,,,0,,,,98,286,,,,457,57,171,,LA,155,457,457
42.407211,-71.382439,Massachusetts,1,3/17/2020 8:00:00 PM,0,,25,,,0,,,,1189,1541,,,,1759,54,218,,MA,1243,1759,1759
39.045753,-76.641273,Maryland,1,3/17/2020 8:00:00 PM,0,,24,,,0,,,,0,94,,,,151,20,57,,MD,20,151,151
45.367584,-68.972168,Maine,1,3/17/2020 8:00:00 PM,0,,23,,,0,,,,539,1303,,,,1335,15,32,,ME,554,1335,1335
44.182205,-84.506836,Michigan,1,3/17/2020 8:00:00 PM,0,,26,,,0,,,,0,272,,,,337,12,65,,MI,12,337,337
46.39241,-109.533691,Minnesota,1,3/17/2020 8:00:00 PM,0,,27,,,0,,,,437,2276,,,,2336,6,60,,MN,443,2336,2336
38.573936,-92.60376,Missouri,1,3/17/2020 8:00:00 PM,0,0,29,,,0,,,,43,207,,,,215,2,8,,MO,45,215,215
15.106389,145.706524,Northern Marianas,1,3/17/2020 8:00:00 PM,0,,69,,,0,,,,0,,,,,0,0,0,,MP,0,0,0
33,-90,Mississippi,1,3/17/2020 8:00:00 PM,0,,28,,,0,,,,91,368,,,,389,9,21,,MS,100,389,389
46.96526,-109.533691,Montana,1,3/17/2020 8:00:00 PM,0,,30,,,0,,,,105,303,,,,311,1,8,,MT,106,311,311
35.782169,-80.793457,North Carolina,1,3/17/2020 8:00:00 PM,0,0,37,,,0,,,,178,474,,,,514,7,40,,NC,185,514,514
47.650589,-100.437012,North Dakota,1,3/17/2020 8:00:00 PM,0,0,38,,,0,,,,97,220,,,0,223,2,3,,ND,99,223,223
41.5,-100,Nebraska,1,3/17/2020 8:00:00 PM,0,,31,,,0,,,,36,206,,,,227,3,21,,NE,39,227,227
44,-71.5,New Hampshire,1,3/17/2020 8:00:00 PM,0,,33,,,0,,,,84,355,,,195,372,4,17,,NH,88,372,567
39.833851,-74.871826,New Jersey,1,3/17/2020 8:00:00 PM,1,3,34,,,0,,,,43,163,,,55,430,89,267,,NJ,132,430,485
34.307144,-106.018066,New Mexico,1,3/17/2020 8:00:00 PM,0,,35,,,0,,,,683,1249,,,,1272,6,23,,NM,689,1272,1272
39.876019,-117.224121,Nevada,1,3/17/2020 8:00:00 PM,0,1,32,,,0,,,,0,168,,,,223,10,55,,NV,10,223,223
43,-75,New York,1,3/17/2020 8:00:00 PM,0,7,36,,,0,,,,963,5506,,,,7206,750,1700,,NY,1713,7206,7206
40.367474,-82.996216,Ohio,1,3/17/2020 8:00:00 PM,0,,39,,,0,,,,0,140,,,,207,17,67,,OH,17,207,207
36.084621,-96.921387,Oklahoma,1,3/17/2020 8:00:00 PM,0,,40,,,0,,,,73,247,,,82,264,7,17,,OK,80,264,346
44,-120.5,Oregon,1,3/17/2020 8:00:00 PM,0,,41,,,0,,,,110,689,,,184,736,8,47,,OR,118,736,920
41.203323,-77.194527,Pennsylvania,1,3/17/2020 8:00:00 PM,0,,42,,,0,,,,209,879,,,,975,20,96,,PA,229,975,975
18.200178,-66.664513,Puerto Rico,1,3/17/2020 8:00:00 PM,0,,72,,,0,,,,4,13,,,4,18,0,5,,PR,4,18,22
41.700001,-71.5,Rhode Island,1,3/17/2020 8:00:00 PM,0,,44,,,0,,,,0,308,,,149,329,0,21,,RI,0,329,478
33.836082,-81.163727,South Carolina,1,3/17/2020 8:00:00 PM,0,1,45,,,0,,,,76,311,,,,344,5,33,,SC,81,344,344
44.5,-100,South Dakota,1,3/17/2020 8:00:00 PM,0,,46,,,0,,,,57,551,,,35,562,1,11,,SD,58,562,597
35.860119,-86.660156,Tennessee,1,3/17/2020 8:00:00 PM,0,,47,,,0,,,,60,330,,,,403,21,73,,TN,81,403,403
31,-100,Texas,1,3/17/2020 8:00:00 PM,1,1,48,,,0,,,,1204,1204,,,,1268,7,64,,TX,1211,1268,1268
39.41922,-111.950684,Utah,1,3/17/2020 8:00:00 PM,0,0,49,,,0,,,,0,131,,,,182,12,51,,UT,12,182,182
37.926868,-78.024902,Virginia,1,3/17/2020 8:00:00 PM,0,1,51,,,0,,,,523,961,,,,1028,16,67,,VA,539,1028,1028
18.343441,-64.8671634,Virgin Islands,1,3/17/2020 8:00:00 PM,0,,78,,,0,,,,0,,,,,2,1,2,,VI,1,2,2
44,-72.699997,Vermont,1,3/17/2020 8:00:00 PM,0,,50,,,0,,,,74,495,,,,505,2,10,,VT,76,505,505
47.751076,-120.740135,Washington,1,3/17/2020 8:00:00 PM,6,48,53,,,0,,,,2131,11582,,,,12486,135,904,,WA,2266,12486,12486
44.5,-89.5,Wisconsin,1,3/17/2020 8:00:00 PM,0,,55,,,0,,,,534,1038,,,,1110,25,72,,WI,559,1110,1110
39,-80.5,West Virginia,1,3/17/2020 8:00:00 PM,0,0,54,,,0,,,,0,80,,,4,80,0,0,,WV,0,80,84
43.07597,-107.290283,Wyoming,1,3/17/2020 8:00:00 PM,0,,56,,,0,,,,95,95,,,,105,7,10,,WY,102,105,105
66.160507,-153.369141,Alaska,1,3/18/2020 8:00:00 PM,0,,2,,,0,,,,72,406,,,,412,3,6,,AK,75,412,412
32.31823,-86.902298,Alabama,1,3/18/2020 8:00:00 PM,0,0,1,,,0,,,,0,28,,,,74,10,46,,AL,10,74,74
34.799999,-92.199997,Arkansas,1,3/18/2020 8:00:00 PM,0,,5,,,0,,,,39,236,,,50,269,11,33,,AR,50,269,319
-14.306407,-170.6950175,American Samoa,1,3/18/2020 8:00:00 PM,0,0,60,,,0,,,,0,,,,,0,0,0,,AS,0,0,0
34.048927,-111.093735,Arizona,1,3/18/2020 8:00:00 PM,0,0,4,,,0,,,,6,148,,,102,176,8,28,,AZ,14,176,278
36.778259,-119.417931,California,1,3/18/2020 8:00:00 PM,2,13,6,,,0,,,,0,7981,,,,8592,128,611,,CA,128,8592,8592
39.113014,-105.358887,Colorado,1,3/18/2020 8:00:00 PM,1,2,8,,,0,,,,561,1617,,,,1800,23,183,,CO,584,1800,1800
41.599998,-72.699997,Connecticut,1,3/18/2020 8:00:00 PM,0,,9,,,0,,,,0,125,,,,193,27,68,,CT,27,193,193
38.900497,-77.007507,Dist. of Columbia,1,3/18/2020 8:00:00 PM,0,,11,,,0,,,,34,138,,,1,169,9,31,,DC,43,169,170
39,-75.5,Delaware,1,3/18/2020 8:00:00 PM,0,,10,,,0,,,,0,36,,,,61,9,25,,DE,9,61,61
27.994402,-81.760254,Florida,1,3/18/2020 8:00:00 PM,1,7,12,,,0,,,,285,1225,,,954,1539,128,314,,FL,413,1539,2493
33.247875,-83.441162,Georgia,1,3/18/2020 8:00:00 PM,0,1,13,,,0,,,,1311,1311,,,,1508,51,197,,GA,1362,1508,1508
13.444304,144.793732,Guam,1,3/18/2020 8:00:00 PM,0,,66,,,0,,,,16,57,,,,65,3,8,,GU,19,65,65
19.741755,-155.844437,Hawaii,1,3/18/2020 8:00:00 PM,0,,15,,,0,,,,93,93,,,,107,4,14,,HI,97,107,107
42.032974,-93.581543,Iowa,1,3/18/2020 8:00:00 PM,0,,19,,,0,,,,0,83,,,,112,6,29,,IA,6,112,112
44.068203,-114.742043,Idaho,1,3/18/2020 8:00:00 PM,0,,16,,,0,,,,113,459,,,,468,2,9,,ID,115,468,468
40,-89,Illinois,1,3/18/2020 8:00:00 PM,0,1,17,,,0,,,,423,1763,,,,2051,129,288,,IL,552,2051,2051
40.273502,-86.126976,Indiana,1,3/18/2020 8:00:00 PM,0,2,18,,,0,,,,25,154,,,,193,9,39,,IN,34,193,193
38.5,-98,Kansas,1,3/18/2020 8:00:00 PM,0,1,20,,,0,,,,35,417,,,,433,1,16,,KS,36,433,433
37.839333,-84.27002,Kentucky,1,3/18/2020 8:00:00 PM,0,1,21,,,0,,,,59,354,,,,380,4,26,,KY,63,380,380
30.39183,-92.329102,Louisiana,1,3/18/2020 8:00:00 PM,2,6,22,,,0,,,,49,335,,,,575,69,240,,LA,118,575,575
42.407211,-71.382439,Massachusetts,1,3/18/2020 8:00:00 PM,0,,25,,,0,,,,474,2015,,,,2271,38,256,,MA,512,2271,2271
39.045753,-76.641273,Maryland,1,3/18/2020 8:00:00 PM,0,,24,,,0,,,,0,94,,,,179,28,85,,MD,28,179,179
45.367584,-68.972168,Maine,1,3/18/2020 8:00:00 PM,0,,23,,,0,,,,367,1670,,,,1713,11,43,,ME,378,1713,1713
44.182205,-84.506836,Michigan,1,3/18/2020 8:00:00 PM,0,,26,,,0,,,,0,272,,,,352,15,80,,MI,15,352,352
46.39241,-109.533691,Minnesota,1,3/18/2020 8:00:00 PM,0,,27,,,0,,,,409,2685,,,,2762,17,77,,MN,426,2762,2762
38.573936,-92.60376,Missouri,1,3/18/2020 8:00:00 PM,0,0,29,,,0,,,,46,253,,,,266,5,13,,MO,51,266,266
15.106389,145.706524,Northern Marianas,1,3/18/2020 8:00:00 PM,0,0,69,,,0,,,,0,,,,,0,0,0,,MP,0,0,0
33,-90,Mississippi,1,3/18/2020 8:00:00 PM,0,,28,,,0,,,,111,479,,,,513,13,34,,MS,124,513,513
46.96526,-109.533691,Montana,1,3/18/2020 8:00:00 PM,0,,30,,,0,,,,196,499,,,,509,2,10,,MT,198,509,509
35.782169,-80.793457,North Carolina,1,3/18/2020 8:00:00 PM,0,0,37,,,0,,,,1313,1787,,,,1850,23,63,,NC,1336,1850,1850
47.650589,-100.437012,North Dakota,1,3/18/2020 8:00:00 PM,0,0,38,,,0,,,,48,268,,,,274,3,6,,ND,51,274,274
41.5,-100,Nebraska,1,3/18/2020 8:00:00 PM,0,,31,,,0,,,,0,206,,,,230,3,24,,NE,3,230,230
44,-71.5,New Hampshire,1,3/18/2020 8:00:00 PM,0,,33,,,0,,,,158,513,,,208,539,9,26,,NH,167,539,747
39.833851,-74.871826,New Jersey,1,3/18/2020 8:00:00 PM,2,5,34,,,0,,,,27,190,,,21,617,160,427,,NJ,187,617,638
34.307144,-106.018066,New Mexico,1,3/18/2020 8:00:00 PM,0,,35,,,0,,,,1077,2326,,,,2354,5,28,,NM,1082,2354,2354
39.876019,-117.224121,Nevada,1,3/18/2020 8:00:00 PM,0,1,32,,,0,,,,0,168,,,,223,0,55,,NV,0,223,223
43,-75,New York,1,3/18/2020 8:00:00 PM,5,12,36,,,0,,,,6709,12215,,,,14597,682,2382,,NY,7391,14597,14597
40.367474,-82.996216,Ohio,1,3/18/2020 8:00:00 PM,0,,39,,,0,,,,0,140,,,,228,21,88,,OH,21,228,228
36.084621,-96.921387,Oklahoma,1,3/18/2020 8:00:00 PM,0,,40,,,0,,,,131,378,,,110,407,12,29,,OK,143,407,517
44,-120.5,Oregon,1,3/18/2020 8:00:00 PM,3,3,41,,,0,,,,429,1118,,,361,1193,28,75,,OR,457,1193,1554
41.203323,-77.194527,Pennsylvania,1,3/18/2020 8:00:00 PM,0,,42,,,0,,,,308,1187,,,,1320,37,133,,PA,345,1320,1320
18.200178,-66.664513,Puerto Rico,1,3/18/2020 8:00:00 PM,0,,72,,,0,,,,18,31,,,21,36,0,5,,PR,18,36,57
41.700001,-71.5,Rhode Island,1,3/18/2020 8:00:00 PM,0,,44,,,0,,,,232,540,,,334,573,12,33,,RI,244,573,907
33.836082,-81.163727,South Carolina,1,3/18/2020 8:00:00 PM,0,1,45,,,0,,,,272,583,,,,643,27,60,,SC,299,643,643
44.5,-100,South Dakota,1,3/18/2020 8:00:00 PM,1,1,46,,,0,,,,0,551,,,350,562,0,11,,SD,0,562,912
35.860119,-86.660156,Tennessee,1,3/18/2020 8:00:00 PM,0,,47,,,0,,,,19,349,,,,447,25,98,,TN,44,447,447
31,-100,Texas,1,3/18/2020 8:00:00 PM,1,2,48,,,0,,,,620,1824,,,,1907,19,83,,TX,639,1907,1907
39.41922,-111.950684,Utah,1,3/18/2020 8:00:00 PM,0,0,49,,,0,,,,0,131,,,,194,12,63,,UT,12,194,194
37.926868,-78.024902,Virginia,1,3/18/2020 8:00:00 PM,0,1,51,,,0,,,,240,1201,,,,1278,10,77,,VA,250,1278,1278
18.343441,-64.8671634,Virgin Islands,1,3/18/2020 8:00:00 PM,0,0,78,,,0,,,,0,,,,,2,0,2,,VI,0,2,2
44,-72.699997,Vermont,1,3/18/2020 8:00:00 PM,0,,50,,,0,,,,97,592,,,,611,9,19,,VT,106,611,611
47.751076,-120.740135,Washington,1,3/18/2020 8:00:00 PM,4,52,53,,,0,,,,1535,13117,,,,14129,108,1012,,WA,1643,14129,14129
44.5,-89.5,Wisconsin,1,3/18/2020 8:00:00 PM,0,,55,,,0,,,,539,1577,,,,1683,34,106,,WI,573,1683,1683
39,-80.5,West Virginia,1,3/18/2020 8:00:00 PM,0,0,54,,,0,,,,42,122,,,14,123,1,1,,WV,43,123,137
43.07597,-107.290283,Wyoming,1,3/18/2020 8:00:00 PM,0,,56,,,0,,,,83,178,,,,193,5,15,,WY,88,193,193
66.160507,-153.369141,Alaska,1,3/19/2020 8:00:00 PM,0,,2,,,0,,,,26,432,,,,438,0,6,,AK,26,438,438
32.31823,-86.902298,Alabama,1,3/19/2020 8:00:00 PM,0,0,1,,,0,,,,0,28,,,,96,22,68,,AL,22,96,96
34.799999,-92.199997,Arkansas,1,3/19/2020 8:00:00 PM,0,,5,,,0,,,,74,310,,,113,356,13,46,,AR,87,356,469
-14.306407,-170.6950175,American Samoa,1,3/19/2020 8:00:00 PM,0,0,60,,,0,,,,0,,,,,0,0,0,,AS,0,0,0
34.048927,-111.093735,Arizona,1,3/19/2020 8:00:00 PM,0,0,4,,,0,,,,27,175,,,130,219,16,44,,AZ,43,219,349
36.778259,-119.417931,California,1,3/19/2020 8:00:00 PM,5,18,6,,,0,,,,806,8787,,,,9711,313,924,,CA,1119,9711,9711
39.113014,-105.358887,Colorado,1,3/19/2020 8:00:00 PM,0,2,8,,,0,,,,495,2112,,,,2328,33,216,,CO,528,2328,2328
41.599998,-72.699997,Connecticut,1,3/19/2020 8:00:00 PM,1,1,9,,,0,,,,479,604,,,,700,28,96,,CT,507,700,700
38.900497,-77.007507,Dist. of Columbia,1,3/19/2020 8:00:00 PM,0,0,11,,,0,,,,15,153,,,11,192,8,39,,DC,23,192,203
39,-75.5,Delaware,1,3/19/2020 8:00:00 PM,0,0,10,,,0,,,,0,36,,,,66,5,30,,DE,5,66,66
27.994402,-81.760254,Florida,1,3/19/2020 8:00:00 PM,1,8,12,,,0,,,,308,1533,,,1019,1923,76,390,,FL,384,1923,2942
33.247875,-83.441162,Georgia,1,3/19/2020 8:00:00 PM,9,10,13,,,0,,,,233,1544,,,,1831,90,287,,GA,323,1831,1831
13.444304,144.793732,Guam,1,3/19/2020 8:00:00 PM,0,,66,,,0,,,,12,69,,,,81,4,12,,GU,16,81,81
19.741755,-155.844437,Hawaii,1,3/19/2020 8:00:00 PM,0,,15,,,0,,,,0,93,,,,109,2,16,,HI,2,109,109
42.032974,-93.581543,Iowa,1,3/19/2020 8:00:00 PM,0,,19,,,0,,,,0,83,,,,121,9,38,,IA,9,121,121
44.068203,-114.742043,Idaho,1,3/19/2020 8:00:00 PM,0,,16,,,0,,,,0,459,,,,470,2,11,,ID,2,470,470
40,-89,Illinois,1,3/19/2020 8:00:00 PM,3,4,17,,,0,,,,962,2725,,,,3147,134,422,,IL,1096,3147,3147
40.273502,-86.126976,Indiana,1,3/19/2020 8:00:00 PM,0,2,18,,,0,,,,170,324,,,,380,17,56,,IN,187,380,380
38.5,-98,Kansas,1,3/19/2020 8:00:00 PM,0,1,20,,,0,,,,0,417,,,,451,18,34,,KS,18,451,451
37.839333,-84.27002,Kentucky,1,3/19/2020 8:00:00 PM,0,1,21,,,0,,,,100,454,,,,489,9,35,,KY,109,489,489
30.39183,-92.329102,Louisiana,1,3/19/2020 8:00:00 PM,2,8,22,,,0,,,,123,458,,,,805,107,347,,LA,230,805,805
42.407211,-71.382439,Massachusetts,1,3/19/2020 8:00:00 PM,0,,25,,,0,,,,789,2804,,,,3132,72,328,,MA,861,3132,3132
39.045753,-76.641273,Maryland,1,3/19/2020 8:00:00 PM,1,1,24,,,0,,,,0,94,,,,201,22,107,,MD,22,201,201
45.367584,-68.972168,Maine,1,3/19/2020 8:00:00 PM,0,,23,,,0,,,,334,2004,,,,2057,10,53,,ME,344,2057,2057
44.182205,-84.506836,Michigan,1,3/19/2020 8:00:00 PM,3,3,26,,,0,,,,1841,2113,,,,2449,256,336,,MI,2097,2449,2449
46.39241,-109.533691,Minnesota,1,3/19/2020 8:00:00 PM,0,,27,,,0,,,,264,2949,,,,3038,12,89,,MN,276,3038,3038
38.573936,-92.60376,Missouri,1,3/19/2020 8:00:00 PM,1,1,29,,,0,,,,55,308,,,,332,11,24,,MO,66,332,332
15.106389,145.706524,Northern Marianas,1,3/19/2020 8:00:00 PM,0,0,69,,,0,,,,0,,,,,0,0,0,,MP,0,0,0
33,-90,Mississippi,1,3/19/2020 8:00:00 PM,0,,28,,,0,,,,73,552,,,,602,16,50,,MS,89,602,602
46.96526,-109.533691,Montana,1,3/19/2020 8:00:00 PM,0,,30,,,0,,,,262,761,,,,773,2,12,,MT,264,773,773
35.782169,-80.793457,North Carolina,1,3/19/2020 8:00:00 PM,0,0,37,,,0,,,,621,2408,,,,2505,34,97,,NC,655,2505,2505
47.650589,-100.437012,North Dakota,1,3/19/2020 8:00:00 PM,0,0,38,,,0,,,,225,493,,,,508,9,15,,ND,234,508,508
41.5,-100,Nebraska,1,3/19/2020 8:00:00 PM,0,0,31,,,0,,,,34,240,,,,267,3,27,,NE,37,267,267
44,-71.5,New Hampshire,1,3/19/2020 8:00:00 PM,0,,33,,,0,,,,108,621,,,231,660,13,39,,NH,121,660,891
39.833851,-74.871826,New Jersey,1,3/19/2020 8:00:00 PM,4,9,34,,,0,,,,20,210,,,74,952,315,742,,NJ,335,952,1026
34.307144,-106.018066,New Mexico,1,3/19/2020 8:00:00 PM,0,,35,,,0,,,,436,2762,,,,2797,7,35,,NM,443,2797,2797
39.876019,-117.224121,Nevada,1,3/19/2020 8:00:00 PM,0,1,32,,,0,,,,1458,1626,,,,1721,40,95,,NV,1498,1721,1721
43,-75,New York,1,3/19/2020 8:00:00 PM,0,12,36,,,0,,,,5917,18132,,,,22284,1770,4152,,NY,7687,22284,22284
40.367474,-82.996216,Ohio,1,3/19/2020 8:00:00 PM,0,,39,,,0,,,,0,140,,,,259,31,119,,OH,31,259,259
36.084621,-96.921387,Oklahoma,1,3/19/2020 8:00:00 PM,1,1,40,,,0,,,,88,466,,,250,510,15,44,,OK,103,510,760
44,-120.5,Oregon,1,3/19/2020 8:00:00 PM,0,3,41,,,0,,,,211,1329,,,437,1417,13,88,,OR,224,1417,1854
41.203323,-77.194527,Pennsylvania,1,3/19/2020 8:00:00 PM,1,1,42,,,0,,,,421,1608,,,,1793,52,185,,PA,473,1793,1793
18.200178,-66.664513,Puerto Rico,1,3/19/2020 8:00:00 PM,0,,72,,,0,,,,25,56,,,29,61,0,5,,PR,25,61,90
41.700001,-71.5,Rhode Island,1,3/19/2020 8:00:00 PM,0,,44,,,0,,,,0,540,,,334,573,0,33,,RI,0,573,907
33.836082,-81.163727,South Carolina,1,3/19/2020 8:00:00 PM,0,1,45,,,0,,,,0,583,,,,643,0,60,,SC,0,643,643
44.5,-100,South Dakota,1,3/19/2020 8:00:00 PM,0,1,46,,,0,,,,0,551,,,385,562,0,11,,SD,0,562,947
35.860119,-86.660156,Tennessee,1,3/19/2020 8:00:00 PM,0,,47,,,0,,,,0,349,,,,503,56,154,,TN,56,503,503
31,-100,Texas,1,3/19/2020 8:00:00 PM,1,3,48,,,0,,,,388,2212,,,,2355,60,143,,TX,448,2355,2355
39.41922,-111.950684,Utah,1,3/19/2020 8:00:00 PM,0,0,49,,,0,,,,1317,1448,,,,1526,15,78,,UT,1332,1526,1526
37.926868,-78.024902,Virginia,1,3/19/2020 8:00:00 PM,1,2,51,,,0,,,,628,1829,,,,1923,17,94,,VA,645,1923,1923
18.343441,-64.8671634,Virgin Islands,1,3/19/2020 8:00:00 PM,0,0,78,,,0,,,,0,,,,,3,1,3,,VI,1,3,3
44,-72.699997,Vermont,1,3/19/2020 8:00:00 PM,0,,50,,,0,,,,53,645,,,,667,3,22,,VT,56,667,667
47.751076,-120.740135,Washington,1,3/19/2020 8:00:00 PM,14,66,53,,,0,,,,2801,15918,,,,17105,175,1187,,WA,2976,17105,17105
44.5,-89.5,Wisconsin,1,3/19/2020 8:00:00 PM,0,,55,,,0,,,,615,2192,,,,2347,49,155,,WI,664,2347,2347
39,-80.5,West Virginia,1,3/19/2020 8:00:00 PM,0,0,54,,,0,,,,21,143,,,3,145,1,2,,WV,22,145,148
43.07597,-107.290283,Wyoming,1,3/19/2020 8:00:00 PM,0,,56,,,0,,,,93,271,,,,289,3,18,,WY,96,289,289
66.160507,-153.369141,Alaska,1,3/20/2020 8:00:00 PM,0,,2,,,0,,,,254,686,,,,698,6,12,,AK,260,698,698
32.31823,-86.902298,Alabama,1,3/20/2020 8:00:00 PM,0,0,1,,,0,,,,0,28,,,,109,13,81,,AL,13,109,109
34.799999,-92.199997,Arkansas,1,3/20/2020 8:00:00 PM,0,,5,,,0,,,,41,351,,,203,447,50,96,,AR,91,447,650
-14.306407,-170.6950175,American Samoa,1,3/20/2020 8:00:00 PM,0,0,60,,,0,,,,0,,,,,0,0,0,,AS,0,0,0
34.048927,-111.093735,Arizona,1,3/20/2020 8:00:00 PM,0,0,4,,,0,,,,36,211,,,101,276,21,65,,AZ,57,276,377
36.778259,-119.417931,California,1,3/20/2020 8:00:00 PM,2,20,6,,,0,,,,1637,10424,,,,11487,139,1063,,CA,1776,11487,11487
39.113014,-105.358887,Colorado,1,3/20/2020 8:00:00 PM,1,3,8,,,0,,,,563,2675,,,,2952,61,277,,CO,624,2952,2952
41.599998,-72.699997,Connecticut,1,3/20/2020 8:00:00 PM,2,3,9,,,0,,,,0,604,,,,798,98,194,,CT,98,798,798
38.900497,-77.007507,Dist. of Columbia,1,3/20/2020 8:00:00 PM,1,1,11,,,0,,,,348,501,,,1,572,32,71,,DC,380,572,573
39,-75.5,Delaware,1,3/20/2020 8:00:00 PM,0,0,10,,,0,,,,0,36,,,,74,8,38,,DE,8,74,74
27.994402,-81.760254,Florida,1,3/20/2020 8:00:00 PM,2,10,12,,,0,,,,337,1870,,,1026,2390,130,520,,FL,467,2390,3416
33.247875,-83.441162,Georgia,1,3/20/2020 8:00:00 PM,3,13,13,,,0,,,,422,1966,,,,2386,133,420,,GA,555,2386,2386
13.444304,144.793732,Guam,1,3/20/2020 8:00:00 PM,0,,66,,,0,,,,17,86,,,,100,2,14,,GU,19,100,100
19.741755,-155.844437,Hawaii,1,3/20/2020 8:00:00 PM,0,,15,,,0,,,,31,124,,,,150,10,26,,HI,41,150,150
42.032974,-93.581543,Iowa,1,3/20/2020 8:00:00 PM,0,,19,,,0,,,,559,642,,,,687,7,45,,IA,566,687,687
44.068203,-114.742043,Idaho,1,3/20/2020 8:00:00 PM,0,,16,,,0,,,,131,590,,,,613,12,23,,ID,143,613,613
40,-89,Illinois,1,3/20/2020 8:00:00 PM,1,5,17,,,0,,,,971,3696,,,,4281,163,585,,IL,1134,4281,4281
40.273502,-86.126976,Indiana,1,3/20/2020 8:00:00 PM,0,2,18,,,0,,,,151,475,,,,554,23,79,,IN,174,554,554
38.5,-98,Kansas,1,3/20/2020 8:00:00 PM,0,1,20,,,0,,,,0,417,,,,461,10,44,,KS,10,461,461
37.839333,-84.27002,Kentucky,1,3/20/2020 8:00:00 PM,0,1,21,,,0,,,,138,592,,,,639,12,47,,KY,150,639,639
30.39183,-92.329102,Louisiana,1,3/20/2020 8:00:00 PM,4,12,22,,,0,,,,110,568,,,,1047,132,479,,LA,242,1047,1047
42.407211,-71.382439,Massachusetts,1,3/20/2020 8:00:00 PM,1,1,25,,,0,,,,874,3678,,,,4091,85,413,,MA,959,4091,4091
39.045753,-76.641273,Maryland,1,3/20/2020 8:00:00 PM,0,1,24,,,0,,,,0,94,,,,243,42,149,,MD,42,243,243
45.367584,-68.972168,Maine,1,3/20/2020 8:00:00 PM,0,,23,,,0,,,,260,2264,,,,2321,4,57,,ME,264,2321,2321
44.182205,-84.506836,Michigan,1,3/20/2020 8:00:00 PM,0,3,26,,,0,,,,-44,2069,,,,2618,213,549,,MI,169,2618,2618
46.39241,-109.533691,Minnesota,1,3/20/2020 8:00:00 PM,0,,27,,,0,,,,792,3741,,,,3856,26,115,,MN,818,3856,3856
38.573936,-92.60376,Missouri,1,3/20/2020 8:00:00 PM,0,1,29,,,0,,,,61,369,,,,416,23,47,,MO,84,416,416
15.106389,145.706524,Northern Marianas,1,3/20/2020 8:00:00 PM,0,0,69,,,0,,,,0,,,,,0,0,0,,MP,0,0,0
33,-90,Mississippi,1,3/20/2020 8:00:00 PM,1,1,28,,,0,,,,143,695,,,,775,30,80,,MS,173,775,775
46.96526,-109.533691,Montana,1,3/20/2020 8:00:00 PM,0,,30,,,0,,,,170,931,,,,947,4,16,,MT,174,947,947
35.782169,-80.793457,North Carolina,1,3/20/2020 8:00:00 PM,0,0,37,,,0,,,,688,3096,,,,3233,40,137,,NC,728,3233,3233
47.650589,-100.437012,North Dakota,1,3/20/2020 8:00:00 PM,0,0,38,,,0,,,,307,800,,,,820,5,20,,ND,312,820,820
41.5,-100,Nebraska,1,3/20/2020 8:00:00 PM,0,0,31,,,0,,,,0,240,,,,272,5,32,,NE,5,272,272
44,-71.5,New Hampshire,1,3/20/2020 8:00:00 PM,0,,33,,,0,,,,124,745,,,631,789,5,44,,NH,129,789,1420
39.833851,-74.871826,New Jersey,1,3/20/2020 8:00:00 PM,2,11,34,,,0,,,,54,264,,,86,1154,148,890,,NJ,202,1154,1240
34.307144,-106.018066,New Mexico,1,3/20/2020 8:00:00 PM,0,,35,,,0,,,,1009,3771,,,,3814,8,43,,NM,1017,3814,3814
39.876019,-117.224121,Nevada,1,3/20/2020 8:00:00 PM,0,1,32,,,0,,,,366,1992,,,-3,2101,14,109,,NV,380,2101,2098
43,-75,New York,1,3/20/2020 8:00:00 PM,23,35,36,,,0,,,,7193,25325,,,,32427,2950,7102,,NY,10143,32427,32427
40.367474,-82.996216,Ohio,1,3/20/2020 8:00:00 PM,1,1,39,,,0,,,,0,140,,,,309,50,169,,OH,50,309,309
36.084621,-96.921387,Oklahoma,1,3/20/2020 8:00:00 PM,0,1,40,,,0,,,,72,538,,,374,587,5,49,,OK,77,587,961
44,-120.5,Oregon,1,3/20/2020 8:00:00 PM,0,3,41,,,0,,,,674,2003,,,433,2117,26,114,,OR,700,2117,2550
